,REVIEW,SENTIMENT
0,花王的确实不错，一直用这个牌子,0.9983453750610352
1,哈哈哈哈，真心不错的啊。没有异味，非常非常的柔软，吸收量很大，并且不起球，大品牌值得信赖，物流很快，辛苦啦！,0.9891738891601562
2,还不错，吸水性很不错，凑单买的价格还是比较实惠,0.9987622499465942
3,囤货中，东西很好！先买了NB和S的，出月子会继续买大号的！包装非常好！两包分开包装！一点都没有压倒！！,0.9964559674263
4,   感觉跟实体店买的不一样，打开有一股很大的味道，贴的地方做的不平有时会印到小孩，其他还好,0.5243598818778992
5,一般都给孩子用花王的，质量和u版相比有点区别～,0.006599211134016514
6,屁屁干爽~~~ ,0.0417930968105793
7,东西已经收到了，用上了，谢谢,0.9864040613174438
8,搞活动买的很合算，一直用这个暂时没啥问题，希望一直保持质量！,0.9978887438774109
9,宝宝是花王的忠实粉丝，宝宝屁屁不红，吸水性和透气性都很好，很好用，天猫超市送货也很快！,0.9987970590591431
10,有尿湿显示   质量很不错，很柔软，很舒服,0.9965864419937134
11,比较大，不漏尿，晚上戴着比较合适,0.39656296372413635
12,比实体店便宜多了   物超所值   特意用了几天来评价    挺好的   没有像差评上说的那样  总算放心了   以后会经常来的,0.9977082014083862
13,   第一次买，相信京东。物流先赞一个，昨天买，今天到。,0.9918352365493774
14,   第一次买帮宝适，不知道是真的假的，感觉非常差，一点都不好爽，尿一次用手摸都感觉潮湿，也不透气。,0.019583072513341904
15,第一次用好奇  感觉还不错  比花王薄点,0.9974930286407471
16,抢到400-200券，好划算，一直用的铂金装，这次尝试下金装用，宝宝出生一直用好奇，比较信任这个品牌，这次又凑单推荐给了亲戚家，很好，半价入手，她很满意。产品不错哦，很满意，超级喜欢，必须必须好评！客服态度也很好，解答问题速度快，服务水平很高，当然要表扬一下啦！发货速度快，这点值得赞一下。最后，综上所述，本人感觉产品很棒，可以给好评，不要骄傲哦，希望卖家再接再厉，不断推出更加优惠的活动，一定会一直关注的，有机会价格合适的话，一定会回购。,0.9992708563804626
17, 大品牌 价格便宜 值得信赖 尿不湿很好 宝宝用的   很好用的哦，宝宝一直在用的品牌，非常的信赖，希望一直好下去。。。,0.9981912970542908
18,第一次在天猫超市买东西，发货挺快的，特意拆开看了一下，跟超市的一样，价格比超市便宜的多呢，还送了6包面巾纸，谢谢。,0.9980693459510803
19,还不错，就是有点厚，适合春秋冬天用，夏天还是选择薄点的宝宝舒服,0.9987877011299133
20,正品，孩子用了特舒服，不漏水,0.9694026708602905
21,一直用花王，很少有红屁屁,0.2439139485359192
22,外包装底部竟然开了一个扣子，难道这样验货？好在里面包装没破，打开里面感觉比之前购买的80+8更薄，还会有点小漏的感觉，没有之前好，价格还这么高，如果不是要快，也不会直接从京东超市买，郁闷。,0.0034025656059384346
23,以前买完东西都是让系统默认收货，也没认真去写评价。最近才知道吃了亏了，已是两个黄钻的买家，现在都还不是超级会员。听说认真写评价满80个字以上就能涨淘宝值，那就试试看吧。以上几句是客套话，下面才是此产品的真实评价：趁着做活动第三次入手囤货，跟实体店比起来，真的价格很美丽，进口的却比实体店国产花王便宜40多块钱一袋。。。,0.9828768372535706
24, 尿不湿很好  尿完有味道，不知道什么东西，后来改用妈咪宝贝了，只是好在她很超薄,0.9756346344947815
25,特别棒的商家，质量好，超薄好用，宝宝用着还没有红屁屁，赞一个。,0.9987403750419617
26, 是正品宝宝用的值得信赖  一直用的这个，都好几十箱用掉了。,0.9984325766563416
27,不红屁股 贴身舒适 透气性好 比其他便宜 不漏尿  是正版的，很好。,0.8657810688018799
28, 快递给力还不错  一直用这个牌子的东西，质量可靠！,0.9988858103752136
29, 味道大，很硬，比超市的硬,0.9987429976463318
30,超级好用，也很透气，宝宝穿上不会侧漏,0.9968307614326477
31,开起来是正品。跟实体店的价钱差不多。屯货中，等宝宝出生在来追评。。。,0.41431406140327454
32,真的不错 我一直很相信京东的品质 果然不一般么么哒 真好,0.9973224997520447
33,很划算，好号好 ,0.9964338541030884
34,"不错以前几乎都没有认真评价过 不知道浪费了多少积分 听说评价超过一百字有送积分 这个福利简直是太棒了太赞了超级，超级赞 以后每条都认真评价下赚积分 很喜欢到天猫超市购物 超值 又 方便 翻牌福利更是超级赞一分钱可3以买到你意想不到的东西 天天没事儿就上来逛逛 看到自己需要的就买买买 挺不错的,方便快捷，比家里这边的店里便宜多了，活动又多,都不用再去实体超市啦！可省不少钱呢.商品生产日期新鲜,推荐购买,每次都是次日达，买什么都不会耽误，关键是东西有保障，不怕买到假货,全家都十分满意，以后还会经常光顾的,赶上促销活动买了很多，太超值了。",0.9989504218101501
35,第一次用好奇，大品牌就是不一样，比我之前买过的纸尿裤好太多，算是我买过最好的一款了，以前用过花王、大王、尤妮佳、这三个日本牌子就一个字厚，当然也有它的优点，米菲我家宝宝用了红屁股，宜婴、优赋、这些小牌子感觉一般，先说说环腰跟魔术贴跟我买过的纸尿裤都不一样，这也是我老公说的，不嘞腰跟大腿，吸尿性能好，导尿也可以不会就前面一坨，够薄很透气，没有红屁股也没有过敏现象，高腰的也不漏尿，性价比还可以用完还会回购，以后就用这个牌子了。,0.9913517236709595
36,透气性好 非常柔软 吸水性强   抢购的，很合适哦,0.9974896907806396
37,一直在京东上买宝宝用的所有东西，不错,0.9977326393127441
38,第一次在京东买花王的纸尿裤，摸着有颗粒状的东西，不知道是不是正品,0.08122064173221588
39,宝贝收到了，没想到双十一发货也这么快，还有包装好结实，一层纸箱又一层纸箱，真的很不错，等宝宝生了就派上用场了！必须好评！,0.9955086708068848
40, 不红屁股 非常柔软 宝宝用的 贴身舒适   正品，宝宝用起来很不错,0.994377076625824
41,好用，价格实惠值得购买，发货速度很快，很柔软舒适，很服帖,0.9985982775688171
42, 还可以穿脱方便  一直用好奇，拉拉裤穿脱方便。,0.9615286588668823
43,孩子越来越大，想着试试拉拉裤，正好赶上好奇价格蛮合适的，试一下，没想到还真不错，挺轻薄的，很柔软，腰部不勒，孩子活动很方便，比尿不湿更贴合,0.8391745090484619
44,是正品，质量很好，用得放心,0.9990707039833069
45,之前用过几个牌子，后来看电视看到这个牌子，试一下，结果真的很好用，小码大小刚好，别的牌子码数偏大了。很棒，下次再囤货。,0.9987154006958008
46,很好用，价格给力，没有起坨坨，也不漏尿，也没有气味，,0.9857535362243652
47, 非常满意是正品价格便宜  做活动买的，性价比很高,0.9989008903503418
48,不知道是不是正品，看了好多说是假货的心里有点怕怕的，一直比较信任京东，希望京东能确保好质量及正品,0.761048436164856
49,首先感谢快递小哥帮我把重重的三箱搬到我家楼上、再说说拉拉裤、第一次用这牌子、因为宝宝9个月了、不想用太贵的了、看搞活动就买了、也许是换牌子不习惯吧、说不上来的感觉、颗粒般的起坨、,0.7162331938743591
50, 不勒屁股穿脱方便适合大宝宝  速度有点快噢。。不错的一次购物。。,0.9805977940559387
51,第一次购买拉拉裤，看上去有点小了，质量不知怎么样，用过再来评价,0.9429653286933899
52,   卖家发货速度很快，包装的挺好的，包装到位，外观上面没有任何破损，物流也很快。感觉还是很便宜的，性价也比很高。,0.9988431930541992
53,一直忙，确认晚了会，不好意思。尿裤很好，一直都用这品牌，京东就是快,0.9893045425415039
54,东西还不错，价格优惠，很满意,0.9989942908287048
55,多次购买 质量保证正品品质保证 好,0.998793363571167
56,   京东放心还可以价格便宜还不错    不错，一直信赖京东！以后还会买！,0.998279333114624
57,一直用的这个品牌！值得信赖！宝宝用了非常好！！！！！！,0.9978717565536499
58, 穿脱方便   勒屁股哦，不知道是不是我女儿屁股比较大？我女儿12KG穿XL的刚刚好，感觉帮宝适的SIZE偏小,0.6971968412399292
59,   宝宝一用就捂出像痱子一样的东西，2小时一换都不行，以前用过帮宝适都不会这样，是不是假货不知道，但宝宝用的不好,0.007071156520396471
60,味道是比超市买的大了些，但是厚度和质量是一样的，每个尿不湿上面都有防伪码，应该是正品来的，宝宝用了也没红屁屁什么的！支持下，比超市便宜好多！,0.9977846741676331
61,不红屁股 贴身舒适 透气性好   物美价廉，真心不错！,0.9962604641914368
62, 包装不错  东西收到,0.9893732666969299
63,正品很好，值得购买，好评全五分！,0.998872697353363
64,京东送货真的很快，还给送到病房。NB码的和实体店的还是有区别，京东买的贴是白色的，实体店的贴是黄色的，老太太说白色的看不见。用是一样，不漏。,0.8103263974189758
65,一直买京东的产品   是正品很好用,0.9984708428382874
66,柔软好用，好得选好奇金装的。之前试用过几款超薄装，腰封都紧，嘞的宝宝不舒服。还得说好奇好，吸水好，无断层，整夜干爽。,0.9985489249229431
67,不红屁股 贴身舒适 透气性好 非常柔软 吸水性强   一直在京东买花王的尿不湿，非常好！,0.9944601058959961
68,不红屁股 贴身舒适 透气性好 比其他便宜 不漏尿  很好很不错 一直购买的,0.9399003982543945
69,   还可以是正品    一直买花王,0.9983844757080078
70,发货速度快！吸收性好，很透气，不侧漏，宝宝用了也不会红屁股！,0.9889005422592163
71, 尿不湿很好  还不错，质量不错，nima评价必须10各字,0.4465312957763672
72,挺好用的，不红屁股。配送员的态度也特别好。,0.9978280663490295
73,用了感觉和之前买的一样，应该是正品！,0.9986911416053772
74,不红屁股 透气性好 不漏尿  刚用花王的纸尿裤也会红屁股，不过用了几次后就好了。现在长期在用了很不错。,0.04479904845356941
75, 适合大宝宝贴身舒适还可以  价格便宜 使用方便 送货速度快 很满意,0.9987437129020691
76,和我之前买的不一样，做工不好，太假了，货运也慢，还不能退换,0.008514421992003918
77,不红屁股   还是好，推荐购买.....,0.4890281856060028
78,纸尿裤的棉质特别好，用习惯了帮宝适不会再用别的了！认定了,0.9973052740097046
79,第二次买了，质量非常好，宝宝也不会红屁屁了,0.99800044298172
80,东西用着还好，但不知道真假，价格便宜的,0.9986588954925537
81,   包装不错值得信赖是正品    帮宝适 Pampers 超薄干爽 婴儿纸尿裤 大号L164片【9-14kg】1111111111111111111,0.9969537258148193
82,   吸水性好柔软又舒服没有红屁屁,0.9973734617233276
83,非常好用的尿不湿，宝宝一直在用，从来没有红屁股，大品牌值得信赖,0.976511538028717
84,没有红屁股，但里面确实有棉絮，也有轻度堆的现象。,0.00423419801518321
85, 不会O型腿透气性好非常柔软价格便宜  第一次在京东买东西，感觉还可以。物流很快,0.7661728858947754
86, 大品牌 尿不湿很好 宝宝用的 快递给力  帮宝适新的特级棉柔用的最满意的，和其他纸尿裤比是最柔软的。晚上一片可以用一整夜，是帮家的忠实用户。京东快递很给力，第二天就到了，愉快的交易！,0.9981030225753784
87,一直用这个牌子，一直从京东买是正品,0.9972125887870789
88,堂堂京东自营，也卖假货，尿不湿散发一股浓重的劣质塑料味道，跟我买的实体母婴店的货完全不一样，京东卖的要薄，实体店要厚，实体店的没有味道，且实体店卖的尿不湿上的有兔子的地方跟包装上的一样，都是一个趴着的兔子，而京东卖的包装上的兔子跟实体店卖的一样，但是里面尿不湿上的兔子就只剩和兔头，估计京东卖的极有可能是假货，请谨慎购买，严重鄙视京东自营！！！！！,0.007675776723772287
89,很满意的一次购物下次还会购买。一直在用这个牌子。,0.9983941912651062
90,不红屁股   已经买了很多次了，只有这个漏尿少，不红屁屁,0.006574428640305996
91,很好用的，不会有国产纸尿裤那样有小孩屁股红那种情况。,0.14123636484146118
92,货收到了   还可以   不漏   非常好用   非常满意,0.9967324733734131
93,送货很迅速，但是用了几片之后宝宝大腿内侧出现过敏一样的红疹，看着特别心疼。马上停用。改换了进口商店买的花王S号，目前红疹情况正在好转。,0.31941482424736023
94,   值得信赖    还没用 囤货中,0.991756796836853
95, 穿脱方便 透气性好 不勒屁股 非常柔软 贴身舒适  儿子会走了就买好奇拉拉裤比较多了，因为穿脱比别的拉拉裤方便，不用把裤子全部脱掉。用着很干爽，金装的也更柔软，以后还会购买。,0.997536301612854
96, 贴身舒适 透气性好   很好用。我已经买了好几次了，但是里面两包东东，有时候，有一包会出现红屁屁的现象。。。晕。,0.9971518516540527
97,   值得信赖…………………………,0.9978122711181641
98,纯棉使用方便！无添加！放心！快递也很给力！,0.9988954067230225
99,听说晒图给京东。也不知道是真的假的，你信吗，反正我信了。品质很好，京东就是快,0.9941912293434143
100, 尿不湿很好 快递给力  这款比金装的要软些，看着跟我在实体店买的一样，质量不错...下次还会光顾的,0.99162757396698
101, 大品牌 质量有保证 尿不湿很好  一直在用，多点优惠啊，有点小贵,0.9906285405158997
102, 不红屁股 非常柔软 透气性好 贴身舒适 吸水性强   很好孩子一直用的，吸水性透气性都好，小屁屁从来没有红过,0.9814386963844299
103,朋友推荐的，头一次用，还不错，不厚不薄，大小也还行，平时换的比较勤，没有红屁股,0.9514274001121521
104,一直听说京东真真假假混着卖 这次不幸降临在我身上 小孩从出身到现在14个月 基本一直在京东自营买尿布 这次买到的尿布塑料味很重 小孩pp两侧起红点 问客服还说正常的 这破尿布让刘抢东女儿去用用 还正常 正你妹啊正,0.12760473787784576
105,新款更软更薄，不错,0.9982335567474365
106,吸水好，小屁屁干干的，一直用好奇的尿片，一直相信京东自营产品,0.9810848236083984
107, 非常满意宝宝用的是正品  一直宝宝就用这个牌子的，物流很快,0.9984573125839233
108,   发的旧包装，不喜欢,0.004095918498933315
109,帮朋友买的，买过那么多箱了，这是包装最烂的一次！,0.039136167615652084
110,作为一个十一个月宝宝的妈妈，这款纸尿裤实在太差了，以前觉得帮宝适的广告打的很好，而且一直在打广告，深入人心，觉得纸尿裤，可以选择它，但是用了以后觉得，他的钱都用来打广告了，实在是没有用在产品上，起坨.疙疙瘩瘩的。尿一泡尿就厚厚的，一点也不好。这是我宝宝尿了两泡尿，旁边的那个吸水珠珠，都出跑出来了,0.08249836415052414
111,挺好的，京东购物放心！,0.9988265633583069
112,质量不错，透气性还好。,0.9977918863296509
113,包装就一个塑料袋，没有破损，第一次在苏宁易购上买东西，物流倒是挺快的，配送小哥也很敬业！看着还不错，铂金装的用着好~,0.9914263486862183
114,还不错，用着挺好，就是价格高了点。透气好，吸水好,0.9989801049232483
115,一直使用此款尿不湿，是正品,0.954145610332489
116, 不红屁股 尿裤好用 透气性好   很不错，以后还会再光顾,0.6592904925346375
117,不好，差评，孩子用了这个纸尿裤红屁股了，心疼坏我了，以后不用好奇的了,0.0019106813706457615
118,包装比较多灰，还是超市好,0.8697576522827148
119,超不好！吸水行性极差,0.011335708200931549
120,东西收到，还没有使用，过一个星期再来评价，希望不会红屁股,0.33870425820350647
121, 包装不错还不错大品牌京东放心  产品挺好，用的满意呢,0.9984696507453918
122,一直在用，天热了是不是感觉有点厚,0.022774290293455124
123,很不错。应该是正品。有防伪码。做工也好。价格也实惠。比我们这店里卖的便宜好多,0.9988459348678589
124,宝宝从出生一直用，，帮宝适的很好用，，不会漏，这次一下买了3箱。。。,0.9904693961143494
125, 不红屁股 贴身舒适 透气性好 不漏尿 非常柔软   好奇金装纸尿裤很好，很贴身。,0.9814437627792358
126, 大品牌 质量有保证 值得信赖 孩子喜欢 快递给力  第二天就送货了，真心觉得比在超市买还方便！而且真正的花王，专门去比较了一下，确实没问题！,0.9984976053237915
127,很好用的牌子，一直用，越做越好,0.9972018003463745
128,没有红小孩屁股,0.0030572833493351936
129,一直都在这买  宝宝用了不红屁股,0.17816804349422455
130,吸收效果太差，小孩总是打湿裤子，一天换很多条裤子,0.0020149194169789553
131,   大牌值得购买。,0.9984800219535828
132,还是不错的 没有红屁股的迹象。。。。。。。。。。。。。。  。,0.11804480105638504
133,   京东放心还不错满意快递给力服务不错    是正品 真的不错,0.9980250597000122
134,不错啊，经常买这个牌子的，京东质量杠杠的！！！！！！！！！,0.9944167137145996
135,一直选择他们家东西一直在用,0.9934450387954712
136,用优惠劵买的很合适好大一包啊,0.9987254738807678
137,这款湿纸巾纯棉的，孩子用了不会过敏，很吸水的，比其他牌子的早厚！多次购买！,0.9870807528495789
138,买个大一号的，看能不能宽松一点,0.03512679040431976
139,一直怀疑是假货，一直不愿意相信是假的，可是才用了两天，漏尿了四五次，才拉第二次尿，整个网面都是湿的，一点不干燥，有几个尿裤还起坨严重我不介意，但是吸水性这么差真的很失望～这是铂金装啊～,0.0023684301413595676
140,性价比还可以，宝贝穿着也没有红屁股，夏天穿还可以不厚。,0.9908854365348816
141,收到的的纸尿裤的外包装是破损的，还好里面没破。东西还没用下月预产期，用过之后再来追评。,0.010425267741084099
142,尿布用完了才来评价也忘记拍照片了。铂金装和金装分两次各买了两箱。铂金装比金装多了透气孔，使用体验差不多。奇怪的是前两箱用完没有什么特别不好的印象，但是后两箱开始漏屎漏尿，我换的比较勤，没用尿满再换，有时候就一点尿也会漏，便便也是一点都漏，搞得衣服都洗不及。有两包还会漏晶体，换尿布时屁屁上有吸水珠珠。好奇的纸尿裤手感还行，但是通病是太厚 尿液吸收不均匀前面都很饱了后面还是干的。想着大品牌还天天做广告试用结果有些失望。,0.004728876054286957
143,   非常好用，一晚都没有漏！而且手感舒适，宝宝的小屁屁一点过敏都没有！是爸爸妈妈的不二选择！,0.9978437423706055
144, 大品牌 尿不湿很好 宝宝用的 快递给力 包装不错  质量保证，宝宝用的很舒服。,0.998426079750061
145,感觉是假货，宝宝用了屁屁红红的,0.00663791736587882
146, 包装不错是正品  依旧的好用，依旧的光顾，依旧的执着。,0.9964392781257629
147, 宝宝用的是正品尿不湿很好非常满意  以后应该会一直用这个了,0.9567822217941284
148,值得信赖的品牌，值得信赖的卖家。,0.9982240796089172
149,味比较大,0.9927433729171753
150,宝宝的吃的用的东西一直都是在京东上买，质量有保证。我放心,0.9987383484840393
151,可以宝宝用的没有红屁股,0.9947367310523987
152, 大品牌 孩子喜欢   不错，宝宝喜欢，是正品,0.9900184869766235
153,   适合大宝宝不漏尿还可以非常柔软是正品    各位看到我的这条评价说明商品没有问题，配送没有问题。评价标准是以我的满意度80%为准。在京东买东西太多。每次对商品单独点评太费时了。所以，所有好评都是一致的。为了京东的未来，差评商品另外单独评价,0.8501688241958618
154,很好用，不漏尿不漏屎,0.9963119626045227
155,不是太好，有点漏尿,0.01063398364931345
156,这个比好奇铂金装偏大了&hellip;同样的码数&hellip;我小孩8.4斤&hellip;用好奇的NB刚刚合适&hellip;用帮宝适大了蛮多的&hellip;,0.9949132204055786
157,不红屁股 透气性好 贴身舒适 吸水性强   买成34??9元。搞活动买的,0.9744610786437988
158,尿裤到是柔软，就是宝宝用了又起坨又漏屎还漏尿。,0.002282731467857957
159,一直用这个牌子，这次二胎，继续支持,0.9982386827468872
160,正品，宝宝用了也不红屁股！,0.9340687394142151
161,商品包装好，物流快。,0.9978669285774231
162,差评！起坨严重，用了这个尿不湿之后终于知道啥叫起坨了！宝宝尿湿以后就变成一大坨，直接挨着皮肤了！进口产品和原装进口的果然不一样，看来以后还得买原装进口的。,0.003075843444094062
163, 穿脱方便 透气性好 不勒屁股 贴身舒适 价格便宜  性价比高 很好用的 宝宝屁股不红,0.9940890073776245
164, 值得信赖尿不湿很好  用过后来评价的，不错，很好用,0.7882238030433655
165, 穿脱方便 透气性好 适合大宝宝 价格便宜  送给朋友的礼物 对方觉得非常喜欢,0.9965290427207947
166,用完了才来评价，东西还可以，就是屁股后边容易潮潮的。不像漏出来，像湿气透出来，总体还可以吧,0.9928807020187378
167,   东西很好用，一直使用这个品牌，买了两件还优惠20，，，等于只要194一件！优惠！…,0.9988724589347839
168,天猫超市商品质量是可以的，主要因为运送太给力了。现在距离双十一比较近，所以货物都是隔一天运送到，也还可以了。关于商品是不错的，都是正品，还有抽一分试用等很实惠。快递很快，包装很好，一点都没有破损。服务态度很好，很满意。,0.9987467527389526
169,给公司办公室购买的老公非常满意，质量和款式超棒下次购买一定回来的,0.9983152151107788
170,首先说明一点，我家宝宝从出生就一直使用帮宝适超薄干爽纸尿裤，一直挺好，孩子大了爱动，纸尿裤的魔术贴总是喇孩子大腿根，所以给孩子换了帮宝适超薄干爽拉拉裤。没想到拉拉裤我家宝宝用了从一开始穿上就屁屁潮，跟客服咨询说让我每两个小时更换一次，可是我家宝宝是穿上就屁屁就开始潮，无论尿没尿，更别提他们所谓的干爽12小时，我说退货或者换货，客服说要有外包装箱，可因为我一直都用帮宝适的纸尿裤，太过信任他们家的材质，所以一回家就把脏脏的外包装箱扔了，所以既不给换，也不给退，后来问题反映到厂家，跟我唠叨半天说给我发三包纸尿裤先用着，无奈只能答应，没想到我这边正耐心等待厂家发货，厂家却告知我缺货，要一个月之后才能发货，我就奇怪了，我买纸尿裤就不缺货，你们给我所谓的补偿纸尿裤就缺货啦？这么大的宝洁公司就是这样应付消费者的吗？除了这个事情之后，我问了周围的好多宝妈，都说帮宝适的拉拉裤孩子用了就是潮屁屁，我买的6包拉拉裤就这么扔了，在这里说这么多提醒想买的宝妈，如果想用帮宝适拉拉裤千万慎重，先买一小包试试，如果你家宝宝不潮屁屁再多买吧，否则像我一样4百块大洋打水漂不说，宝宝用着也难受。,0.996429979801178
171,宝宝快出生了，先买着备用，不知道哪个品牌用着更合适，相信好奇的口碑，期待好用,0.9961665272712708
172,从买到发货到货一直都有短信提醒，很不错，我特地用完一包再评价，不懂是正品还是现在的好奇就是这样的，吸尿后起坨，表面还是蛮干爽的，好像我以前用的好奇不起坨的吧，在用完其他2包看看怎样，在决定是否继续购买吧,0.9960311055183411
173, 质量有保证快递给力服务不错是正品值得信赖  四个月宝宝，用了有点大。,0.9980674386024475
174,花王的不红屁股，一直在用，还不错,0.3020879328250885
175,第二次买了 感觉挺好的 挺能吸的而且挺薄的还不漏尿,0.07965322583913803
176, 穿脱方便是正品不漏尿贴身舒适  不错一直再用这个牌子，很好，不漏尿，超赞,0.9826412796974182
177,还没用呢就是听说这个商品不错就买来试试。,0.9869768023490906
178,第一次来苏宁易购，搞活动248拍下到付的，想不到收到货第2天又降了245，东西收到时纸箱有折开的印迹，里面纸尿裤的包装袋有扯破了一个小洞，当时业务员已经走了，我当时是想这么大一个公司所以放心的没折包检查，想不到却是这样的服务态度，心里不舒服。,0.0042298357002437115
179,方便更换，吸水性还是那么的好，一直用好奇系列产品,0.9987128973007202
180,一直在用这品牌，就是这个型号的，不知道怎么看尿没尿,0.18356730043888092
181, 满意非常满意京东放心值得信赖尿不湿很好  东西收到了，产品包装的也很严实，外观也很漂亮。,0.9968619346618652
182, 大品牌 价格便宜 快递给力   全新升级的比旧款好太多太多，柔软，吸水性好,0.9989277720451355
183,   花王的比较软，吸湿透气,0.995455265045166
184,不红屁股 贴身舒适 吸水性强 还可以   非常好的纸尿裤 一直用这个牌子的 比较薄很透透气,0.9911216497421265
185,包装还好，相比超市确实便宜很多，现在是备用，希望老板卖的是正品，以后会常来光顾&hellip;&hellip;,0.9986482262611389
186,用过很多纸尿裤，还是好奇的好用，有活动了马上回购，胡丰富的 v 建军节疯疯癫癫影城北京看看你过分的续集个 v 举行你就不要辜负日系爆款跟风入局原因分析比较高的用一个 v 靖哥哥非常独特国际航空港好高兴的相处经营 v 新的续集腹股沟通古博今过得是个破军娘比较好,0.9937620759010315
187,拉拉裤穿起来方便，宝宝越大越调皮，尿不湿容易松，19斤，75cm，穿L有点紧，换XL了,0.003725308459252119
188,东西一如既往的好，孩子穿着合适，舒服。,0.9916502237319946
